#OTU ID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
OTU_1477	2	4	9	6	0	3	8	11	7	5	1	4	1	1	4	0	1	1
OTU_774	5	6	4	5	4	5	4	4	3	5	5	6	3	3	12	8	5	10
OTU_270	24	15	2	15	30	48	11	15	13	9	23	25	12	12	30	30	8	18
OTU_1183	5	7	2	3	4	7	3	4	2	0	5	2	4	1	2	2	4	4
OTU_1341	24	38	75	13	4	21	41	28	23	19	22	43	11	11	22	17	31	38
OTU_106	54	31	21	29	19	16	22	47	245	145	38	47	82	29	56	84	24	36
OTU_1334	65	61	113	82	109	138	59	48	40	45	74	50	36	70	56	64	72	62
OTU_86	63	90	14	42	27	41	58	127	36	29	51	59	95	135	111	63	170	69
OTU_911	4	1	4	10	4	2	3	2	8	6	3	5	3	6	3	1	6	4
OTU_963	5	8	1	7	6	8	9	6	5	6	3	9	3	6	5	4	5	2
OTU_1363	11	1	3	0	0	2	1	1	0	0	2	0	3	1	1	19	0	0
OTU_96	59	51	137	108	135	78	38	34	46	45	59	35	31	53	34	54	53	57
OTU_510	10	15	4	12	6	7	5	14	8	8	10	14	20	10	7	7	12	6
OTU_119	41	30	66	30	13	24	72	54	51	38	60	44	39	82	60	81	69	47
OTU_449	9	22	5	17	1	5	8	18	8	9	3	5	20	13	19	1	6	3
OTU_178	30	61	26	25	22	18	20	54	33	30	30	25	32	45	30	31	18	32
OTU_1508	21	6	0	0	5	3	17	3	7	6	1	5	1	0	3	0	0	1
OTU_428	7	12	10	16	17	11	8	10	12	7	9	8	8	15	10	16	13	8
OTU_190	26	9	70	22	85	39	15	42	9	7	29	11	80	14	17	29	45	44
OTU_889	10	8	0	8	3	4	5	7	13	3	2	6	7	1	0	8	6	1
OTU_63	134	112	150	126	180	146	67	36	49	65	89	60	100	92	57	93	72	103
OTU_730	11	24	9	25	1	2	5	31	19	7	8	19	4	2	12	9	7	18
OTU_1110	34	2	0	1	0	0	1	7	1	0	2	1	3	0	0	1	7	0
OTU_1141	12	3	3	0	2	2	4	2	7	5	4	9	6	9	6	10	3	2
OTU_3182	2	2	0	0	1	1	1	1	2	1	1	0	1	1	1	0	1	2
OTU_153	32	35	96	18	17	23	43	36	40	35	38	38	28	51	47	64	22	34
OTU_756	15	9	4	1	0	22	0	1	17	1	8	6	2	16	3	0	0	10
OTU_217	24	5	16	12	34	8	21	88	68	99	15	11	29	25	43	17	13	36
OTU_681	13	9	13	15	10	19	1	4	5	6	2	13	5	3	5	8	3	7
OTU_1778	175	157	485	490	339	252	103	65	147	100	133	155	106	227	113	214	120	111
OTU_704	19	4	7	2	20	7	10	17	4	11	7	6	3	3	1	6	14	4
OTU_592	24	7	17	4	14	3	6	16	0	1	6	10	10	11	2	14	19	9
OTU_3174	1	1	0	1	0	0	4	0	0	0	1	1	1	1	0	0	2	2
OTU_1548	5	1	11	1	2	1	0	5	3	3	3	6	3	0	1	4	1	2
OTU_200	32	18	7	11	25	21	13	9	20	31	4	4	132	17	13	24	108	29
OTU_157	27	18	98	30	68	25	16	65	19	27	47	17	8	14	16	45	81	38
OTU_1389	3	4	0	2	2	2	5	1	3	2	0	7	2	1	1	2	6	1
OTU_1308	7	5	0	0	0	0	10	0	0	3	3	17	1	0	0	0	0	1
OTU_97	64	22	93	31	186	67	54	21	44	32	47	29	57	118	26	42	64	71
OTU_75	65	68	33	42	110	60	74	57	56	58	88	76	63	43	81	167	108	76
OTU_1182	6	4	5	6	1	3	5	2	3	3	5	7	2	2	3	2	4	2
OTU_1623	3	1	3	3	1	2	5	2	1	2	2	5	1	3	2	1	1	5
OTU_625	4	9	65	17	4	9	15	11	6	10	7	9	4	4	21	20	3	15
OTU_1021	14	19	9	19	6	13	18	13	16	18	27	27	16	5	22	12	21	21
OTU_2957	3	1	2	0	0	1	0	0	2	1	0	3	2	0	0	0	2	0
OTU_363	9	12	2	9	27	13	15	10	10	12	6	17	2	6	23	51	3	21
OTU_2455	2	2	9	7	1	2	3	8	2	2	6	4	3	1	8	2	1	3
OTU_1534	10	25	13	25	1	15	24	30	18	14	13	18	18	16	24	5	13	17
OTU_2751	3	5	3	1	7	0	1	1	0	2	0	1	3	0	0	1	3	1
OTU_48	105	63	201	144	176	111	143	164	139	115	181	209	56	80	102	128	173	120
OTU_297	20	13	8	8	8	41	54	19	12	12	24	28	14	15	16	7	17	13
OTU_2106	4	1	0	1	0	1	5	1	4	1	5	4	4	1	3	2	0	6
OTU_1231	8	0	0	0	0	1	10	4	3	2	1	6	7	10	8	3	2	8
OTU_34	94	226	96	202	20	70	164	124	139	182	172	99	294	362	234	228	257	136
OTU_1449	9	1	0	0	0	0	17	0	1	0	1	9	0	0	1	0	1	2
OTU_3171	7	2	0	0	1	2	1	0	1	2	0	3	1	0	2	1	1	0
OTU_214	31	24	20	13	10	15	38	16	19	28	31	35	10	39	38	21	11	23
OTU_220	72	39	68	50	462	61	98	127	40	39	53	35	80	61	121	75	81	79
OTU_69	19	16	4	1197	6	29	26	28	15	114	35	20	74	11	10	37	8	52
OTU_1263	2	0	4	0	2	1	2	3	6	2	5	17	4	1	11	1	3	4
OTU_143	34	22	33	37	59	39	26	20	40	46	26	20	63	56	20	35	47	38
OTU_689	10	7	4	2	4	7	6	7	4	8	6	4	5	6	4	13	13	9
OTU_918	3	4	2	2	1	12	6	1	3	0	7	8	0	3	13	5	3	3
OTU_387	22	14	29	34	4	4	36	12	9	9	25	21	12	8	10	13	1	13
OTU_1602	2	6	3	1	0	1	3	2	3	3	3	12	0	0	3	0	3	4
OTU_88	93	150	6	20	2	462	49	41	34	75	29	68	53	12	13	43	0	15
OTU_1574	1	1	0	3	1	1	13	1	2	2	2	10	4	2	4	0	0	1
OTU_2033	3	1	2	2	2	1	4	0	0	1	1	5	0	1	0	1	1	5
OTU_170	29	29	37	22	20	37	47	27	35	28	34	42	23	35	40	31	13	45
OTU_215	19	42	66	9	0	30	15	14	40	19	9	11	17	17	32	35	61	16
OTU_362	16	21	15	10	4	14	19	15	21	14	19	27	13	20	8	11	11	21
OTU_1999	2	2	1	1	0	0	2	2	0	3	0	5	1	1	1	2	0	0
OTU_550	9	17	7	3	27	7	6	5	10	4	13	9	9	3	22	16	7	15
OTU_1232	7	3	1	7	0	4	3	0	7	11	3	4	3	3	5	5	0	3
OTU_1020	3	10	4	0	3	7	0	9	6	2	4	3	4	2	0	3	5	1
OTU_865	8	3	2	5	1	11	11	5	3	3	7	5	1	4	2	2	9	8
OTU_327	36	27	19	31	8	34	56	36	22	23	41	54	26	36	38	22	29	45
OTU_2171	11	1	0	0	1	1	2	1	6	2	3	3	1	0	0	0	2	1
OTU_278	19	23	33	22	52	24	9	24	13	10	26	15	22	16	16	9	20	20
OTU_2368	10	16	10	10	3	7	18	22	8	15	20	12	16	17	20	16	16	19
OTU_2265	3	1	1	1	1	0	3	3	1	0	5	6	0	22	2	3	0	3
OTU_320	20	40	13	11	6	25	8	2	24	6	3	8	10	12	12	37	29	8
OTU_1620	15	6	2	11	14	12	15	9	7	10	23	20	23	24	11	25	12	21
OTU_1093	3	3	2	4	3	3	12	11	5	11	2	14	2	0	3	2	2	2
OTU_1146	1	5	1	3	1	0	6	6	3	5	2	3	3	2	5	5	4	4
OTU_1733	2	4	2	6	4	3	4	4	1	10	3	5	5	9	4	2	6	7
OTU_1104	3	0	3	3	3	6	2	1	1	4	0	27	3	1	1	1	3	6
OTU_1650	21	7	21	1	1	5	6	7	8	1	5	6	7	3	4	7	3	5
OTU_1694	24	3	1	0	5	0	1	1	6	0	1	1	0	0	0	1	1	0
OTU_2195	37	76	43	40	21	36	63	83	38	66	44	50	58	33	61	24	29	59
OTU_1192	7	1	0	2	0	4	6	3	3	3	3	3	3	3	2	1	10	2
OTU_290	16	26	12	12	25	21	19	13	14	16	19	12	10	6	32	23	13	18
OTU_970	3	1	1	0	0	1	14	7	7	6	2	6	5	10	5	2	2	6
OTU_960	12	6	7	1	0	7	15	2	4	4	1	2	2	5	3	2	2	1
OTU_655	4	5	5	10	9	16	1	8	3	4	7	4	4	12	10	7	15	3
OTU_296	13	4	5	13	5	4	6	29	7	51	47	17	3	17	14	50	10	21
OTU_499	10	11	15	4	3	3	11	15	8	6	12	8	10	12	10	9	6	19
OTU_1022	4	2	4	6	1	5	7	0	4	1	1	6	4	5	3	4	5	6
OTU_218	15	25	1	174	20	37	13	10	11	7	11	11	21	15	62	6	0	15
OTU_333	26	12	18	3	9	30	23	16	16	19	12	22	10	20	34	25	9	20
OTU_1856	2	2	0	1	2	1	4	2	1	0	5	14	3	0	4	0	2	2
OTU_1860	4	3	1	3	1	1	5	9	3	3	11	5	4	1	6	3	6	5
OTU_5	45	110	196	41	172	185	1246	829	772	378	1035	1465	1449	1405	1087	717	1575	386
OTU_260	21	25	19	16	5	13	31	25	22	12	15	27	27	20	22	15	12	25
OTU_496	27	19	2	0	0	6	13	8	13	6	17	18	10	3	7	5	4	6
OTU_1161	1	1	7	0	0	19	0	0	0	4	4	4	1	5	2	3	0	1
OTU_1844	7	15	0	16	0	40	4	6	7	11	1	2	6	1	5	6	3	2
OTU_466	20	15	10	7	10	15	7	14	5	10	9	6	6	7	7	7	21	8
OTU_1092	3	6	3	4	8	4	6	2	2	2	5	1	3	2	5	5	6	7
OTU_389	13	7	13	19	11	53	13	11	16	7	12	8	14	4	11	7	6	11
OTU_542	8	8	10	16	12	5	6	15	5	4	11	8	10	6	8	6	11	17
OTU_77	100	67	68	67	33	66	124	75	85	85	95	106	80	103	143	112	81	118
OTU_261	12	18	6	8	9	18	13	8	13	6	59	23	96	33	10	8	23	22
OTU_1561	4	5	4	3	1	3	1	3	2	4	1	3	0	4	4	5	0	2
OTU_1106	3	6	5	3	4	5	4	3	4	3	6	6	0	2	4	3	9	2
OTU_386	26	25	0	2	11	2	4	19	2	12	22	14	8	1	6	7	38	24
OTU_2491	4	0	0	0	0	2	2	0	1	1	1	1	0	0	1	0	0	0
OTU_243	21	28	8	7	13	25	6	14	12	18	35	33	103	15	16	12	32	29
OTU_2012	3	1	10	3	1	0	4	1	2	0	2	3	1	0	2	2	0	3
OTU_2908	22	16	85	30	25	82	20	22	11	23	21	17	20	23	21	34	57	20
OTU_373	17	12	9	11	11	13	10	19	10	15	10	23	20	22	16	11	9	17
OTU_1194	4	0	6	1	0	0	4	6	1	3	2	4	0	2	8	1	2	4
OTU_122	44	80	38	44	19	49	63	69	68	49	40	60	56	40	52	54	42	58
OTU_2260	1	0	0	0	1	0	2	1	2	1	0	0	6	4	2	3	0	1
OTU_1203	6	2	1	4	3	6	3	3	1	5	2	3	4	0	3	2	7	3
OTU_482	21	8	8	4	4	12	12	6	9	7	18	7	4	13	20	8	11	16
OTU_187	96	140	67	194	68	170	18	21	23	22	95	475	25	52	49	33	43	53
OTU_3280	2	0	2	1	0	6	2	1	1	0	2	1	3	1	4	12	5	6
OTU_787	10	10	6	3	1	1	5	4	3	5	8	3	7	4	10	4	4	9
OTU_713	12	12	33	4	0	15	19	5	11	10	15	15	8	1	6	8	9	16
OTU_840	11	13	4	1	3	10	4	15	16	2	5	18	2	2	9	3	11	6
OTU_706	26	5	4	0	0	0	14	4	14	3	4	8	5	1	1	7	10	4
OTU_498	43	45	172	15	21	49	16	16	21	26	10	8	7	6	24	14	7	14
OTU_2002	7	1	1	0	0	0	2	1	1	17	0	1	0	0	0	0	0	1
OTU_1916	7	2	3	3	0	0	6	3	7	2	6	3	5	7	4	6	1	1
OTU_3049	9	3	2	4	2	3	5	1	3	3	2	4	2	3	3	5	6	5
OTU_177	18	5	15	69	6	12	48	18	29	30	10	55	88	73	22	17	11	9
OTU_234	21	30	23	19	28	39	15	11	27	20	17	23	24	35	25	29	19	15
OTU_1172	3	4	1	2	0	3	6	4	2	6	5	4	3	3	2	3	1	3
OTU_928	8	5	32	0	0	0	2	0	1	0	1	2	3	3	0	1	7	0
OTU_399	10	1	12	3	20	12	6	6	17	12	9	8	21	17	7	9	20	10
OTU_1858	5	0	1	2	0	1	13	1	0	4	0	2	0	0	2	0	0	3
OTU_691	23	11	6	0	0	0	13	10	5	16	3	3	0	8	13	16	0	10
OTU_3216	17	13	27	21	12	17	12	7	13	6	22	8	8	9	18	9	7	13
OTU_116	9	33	8	7	535	11	17	19	10	20	19	10	59	20	26	4	84	20
OTU_983	2	4	3	1	9	3	3	5	6	5	3	6	2	5	5	0	5	7
OTU_646	4	6	1	5	2	2	11	7	4	6	2	12	6	4	6	5	17	8
OTU_183	57	15	69	1	19	38	29	118	4	89	29	24	3	35	10	0	12	15
OTU_1270	3	5	4	4	2	4	3	2	5	3	1	1	4	3	4	2	4	2
OTU_1580	2	0	1	2	3	0	0	0	1	3	4	1	1	0	12	2	0	0
OTU_244	38	15	146	7	4	5	23	21	28	12	12	42	18	5	13	10	4	25
OTU_624	12	15	3	8	3	12	16	9	11	8	10	21	11	5	13	13	4	10
OTU_821	9	5	5	8	1	8	6	7	1	5	5	13	4	1	5	2	2	3
OTU_312	20	16	28	54	62	13	18	21	3	9	13	15	9	8	17	14	21	6
OTU_788	2	8	2	6	8	10	3	2	5	4	5	1	5	8	2	2	5	5
OTU_247	16	8	9	7	2	6	44	22	53	43	33	22	33	56	31	41	33	30
OTU_383	13	12	3	9	3	9	9	16	12	11	17	18	22	17	20	16	19	14
OTU_318	8	1	17	3	23	6	17	8	15	14	18	9	13	27	29	24	12	31
OTU_2886	2	1	0	0	0	1	2	0	0	0	0	2	1	3	0	0	4	0
OTU_186	24	41	28	16	11	18	30	46	20	40	13	38	59	33	31	25	64	42
OTU_1081	5	6	4	14	7	6	13	4	2	4	5	6	3	6	10	5	2	4
OTU_2492	3	0	1	0	0	0	0	2	0	0	0	1	3	0	1	0	0	2
OTU_203	17	13	11	28	7	16	38	14	27	18	25	34	18	34	44	26	33	55
OTU_235	22	46	49	7	2	6	29	34	20	23	27	14	19	41	45	30	7	51
OTU_1019	6	3	2	0	0	1	3	1	2	3	3	15	17	0	11	1	0	2
OTU_546	14	15	9	10	8	12	16	9	12	10	13	18	9	9	5	6	9	11
OTU_556	16	23	5	16	2	25	28	9	11	7	3	9	8	5	5	5	15	7
OTU_1592	6	0	1	1	0	4	0	0	0	0	1	6	5	1	3	7	9	3
OTU_416	8	1	1	0	0	93	6	5	2	0	10	50	9	0	2	25	0	3
OTU_1642	2	5	12	6	5	6	6	3	1	2	3	8	2	2	1	2	8	5
OTU_2756	2	0	0	1	1	1	0	0	1	0	1	0	2	1	2	0	1	1
OTU_1454	5	2	1	3	2	4	0	1	2	0	2	2	5	2	2	3	3	2
OTU_1781	15	41	64	106	141	23	70	39	35	70	47	30	61	134	70	65	59	36
OTU_251	42	24	46	37	25	61	9	4	11	6	11	7	22	19	15	22	17	14
OTU_407	9	20	19	22	5	4	7	10	13	10	14	11	9	4	69	4	8	11
OTU_3090	1	2	1	0	0	1	6	8	3	2	6	12	5	2	1	1	0	0
OTU_281	19	34	9	27	16	22	27	24	12	18	20	26	21	21	13	16	19	16
OTU_549	10	13	15	8	6	7	9	5	4	4	8	9	5	11	10	8	3	9
OTU_54	119	278	107	110	152	161	160	159	50	91	81	103	94	26	69	53	138	85
OTU_2949	6	6	1	4	0	2	1	4	2	2	5	3	4	0	2	4	0	2
OTU_298	17	30	20	6	51	15	2	4	14	9	10	17	5	65	9	7	7	8
OTU_1055	6	2	0	7	3	2	10	5	6	8	3	6	7	4	1	2	6	4
OTU_528	24	17	15	21	7	12	21	11	23	14	27	19	13	11	25	19	14	20
OTU_516	15	16	8	13	3	17	15	10	10	8	16	11	6	8	10	10	21	11
OTU_519	4	8	4	4	2	2	8	15	7	13	10	9	18	9	12	10	5	6
OTU_1057	3	4	2	8	4	3	2	4	2	4	6	4	10	3	3	4	6	6
OTU_201	82	25	25	36	105	39	7	4	10	11	8	3	19	16	14	13	12	25
OTU_232	22	22	77	83	7	25	22	21	7	13	26	11	9	10	17	32	6	17
OTU_2760	4	1	0	0	0	0	3	1	0	5	3	1	1	2	0	0	1	1
OTU_273	12	39	22	31	8	8	31	17	20	12	14	26	38	10	29	28	9	17
OTU_524	4	22	2	1	26	2	5	32	10	7	6	1	10	8	8	8	5	14
OTU_587	9	8	9	16	19	7	8	2	1	6	7	4	6	17	2	2	4	3
OTU_1540	6	10	8	7	6	12	6	12	12	8	4	9	13	11	13	11	11	8
OTU_248	27	39	17	34	10	32	45	31	31	27	20	39	24	15	24	24	10	18
OTU_361	19	13	19	23	18	14	16	14	19	15	27	23	15	15	14	10	18	7
OTU_1442	6	5	5	8	13	3	2	3	3	11	3	3	5	4	11	7	0	5
OTU_118	48	45	39	41	43	105	38	22	33	77	35	71	28	48	37	33	74	18
OTU_1132	4	3	2	2	3	5	7	7	3	8	7	9	1	1	10	5	5	4
OTU_206	11	14	19	270	9	19	14	6	8	7	12	10	8	13	3	22	12	13
OTU_356	9	20	13	14	10	11	19	21	18	13	18	15	23	21	13	25	14	18
OTU_720	7	8	15	3	8	12	5	8	1	6	5	5	2	5	2	6	8	4
OTU_638	3	2	2	5	6	3	9	3	26	11	12	8	6	21	11	7	5	15
OTU_381	12	13	8	18	5	12	15	18	9	13	16	24	10	16	21	10	11	9
OTU_2658	6	2	1	1	1	4	7	3	4	2	3	6	2	1	2	2	6	2
OTU_85	120	152	107	177	171	337	78	49	151	61	102	91	100	72	77	67	271	87
OTU_262	26	24	14	10	12	38	16	13	5	14	16	35	10	28	20	17	11	46
OTU_1316	1	1	5	3	12	8	6	3	6	3	1	4	9	6	5	7	6	4
OTU_300	8	24	53	14	15	17	15	34	17	20	10	18	20	13	28	20	13	20
OTU_537	17	1	0	10	1	9	14	6	25	10	1	6	33	2	5	2	7	1
OTU_2196	3	0	3	0	0	0	3	2	1	2	1	0	1	0	0	1	4	1
OTU_1726	1	0	1	0	0	1	0	0	4	0	3	0	4	6	1	1	6	2
OTU_2405	2	0	0	0	0	1	3	0	1	5	2	0	3	0	2	1	2	1
OTU_1218	11	3	0	8	1	4	12	4	2	5	1	10	5	3	4	5	3	6
OTU_644	27	2	5	6	17	17	2	1	2	4	15	20	5	2	9	4	5	5
OTU_2785	3	0	3	2	1	1	1	2	1	1	0	1	0	2	1	1	0	1
OTU_209	28	36	67	3	14	20	11	46	11	28	16	16	65	10	45	39	11	31
OTU_1472	1	1	2	3	1	0	5	4	9	1	3	1	2	5	0	4	8	0
OTU_1084	6	9	0	7	2	3	0	5	4	1	5	7	3	5	8	1	5	2
OTU_2543	4	5	3	4	5	10	12	13	8	12	24	13	9	6	25	5	1	11
OTU_120	46	81	105	78	58	86	22	26	36	25	28	34	26	29	50	55	36	26
OTU_2452	1	2	6	2	2	1	3	4	1	1	2	4	0	0	1	3	1	1
OTU_1713	21	14	17	7	5	4	7	8	10	6	14	7	5	7	14	12	3	16
OTU_321	12	24	19	23	20	21	12	19	12	18	15	17	16	15	27	17	11	21
OTU_258	11	9	17	78	50	8	1	8	66	30	5	7	18	33	7	5	31	10
OTU_1970	1	0	1	0	3	0	3	2	2	1	2	2	1	2	4	1	1	1
OTU_1299	4	6	3	4	2	4	2	5	6	7	4	6	2	2	8	6	6	8
OTU_572	10	0	8	0	18	1	0	3	12	13	12	13	0	10	16	12	3	6
OTU_1532	2	3	0	1	2	1	4	5	2	2	1	3	2	1	2	0	0	7
OTU_1300	2	3	3	3	1	5	2	2	2	2	1	2	3	4	3	2	4	4
OTU_566	12	11	6	9	4	3	11	7	10	6	12	16	9	8	6	12	8	12
OTU_370	10	16	16	8	3	10	25	15	22	22	26	26	20	21	21	13	19	35
OTU_504	5	9	3	19	8	11	8	3	16	5	11	7	7	6	15	10	7	19
OTU_2011	2	1	2	1	0	1	0	5	0	1	1	5	1	0	2	1	1	4
OTU_1351	1	3	9	4	0	2	1	6	2	0	1	2	9	2	5	1	1	3
OTU_957	4	3	1	0	1	2	4	4	4	7	0	3	3	0	9	3	5	10
OTU_128	37	38	35	29	16	37	59	35	40	35	42	53	38	51	59	41	41	53
OTU_309	16	31	8	25	10	11	13	15	17	8	12	16	25	11	21	16	7	23
OTU_595	8	9	5	7	5	10	6	2	6	5	9	6	8	7	6	14	2	9
OTU_3168	4	2	0	0	0	1	2	1	0	0	2	1	1	0	0	0	0	0
OTU_1301	11	9	7	3	1	1	5	2	5	1	2	1	3	3	4	2	3	7
OTU_1025	24	9	11	0	0	0	0	1	1	0	2	4	1	0	1	9	1	0
OTU_2272	4	5	2	2	0	4	3	2	3	3	2	7	1	3	2	1	0	3
OTU_392	11	6	8	12	22	13	2	3	20	14	7	2	21	16	8	14	20	13
OTU_342	19	22	12	21	21	20	22	16	14	15	26	33	22	14	19	9	19	8
OTU_1925	5	2	2	5	1	1	0	0	1	5	1	2	1	1	0	1	0	1
OTU_358	14	9	19	15	16	21	16	13	14	13	22	17	8	19	29	11	14	18
OTU_1051	4	5	2	2	2	7	8	5	1	4	6	6	5	5	6	8	5	0
OTU_287	10	12	33	22	12	33	26	19	17	8	33	25	6	24	25	24	6	8
OTU_570	5	2	21	5	6	7	4	12	2	9	5	3	1	6	11	9	10	13
OTU_2496	1	0	0	2	0	0	3	2	1	1	1	2	0	2	1	1	1	2
OTU_734	4	10	5	4	8	10	5	6	5	5	7	0	7	4	10	5	7	6
OTU_594	9	10	3	6	7	4	4	13	7	5	7	3	22	11	5	5	4	12
OTU_2274	1	0	1	0	0	0	0	0	2	0	0	0	4	1	1	1	1	5
OTU_2394	5	1	3	3	3	1	2	2	0	0	2	1	1	1	1	0	1	0
OTU_222	25	10	46	5	2	13	23	15	30	21	33	25	13	46	34	21	20	48
OTU_376	9	10	5	8	13	17	31	14	38	30	11	41	4	0	8	9	5	23
OTU_1077	4	1	1	5	4	3	4	6	4	2	5	4	4	3	3	7	2	3
OTU_507	15	15	15	18	10	13	22	9	8	12	10	17	5	6	18	5	4	13
OTU_518	4	2	0	0	2	9	10	9	11	16	3	3	0	4	41	6	0	23
OTU_791	5	8	6	3	3	6	12	6	7	4	4	7	4	3	4	5	3	14
OTU_2202	7	4	31	3	11	11	2	2	4	3	2	10	2	2	5	1	2	1
OTU_735	6	3	2	4	4	8	6	3	3	11	8	12	7	7	10	3	3	10
OTU_146	31	10	29	28	19	35	24	15	44	30	30	23	33	62	60	78	55	45
OTU_1255	4	3	1	2	0	4	2	2	3	4	1	3	8	3	3	3	2	1
OTU_2346	3	2	3	6	7	2	5	3	5	3	3	7	4	4	5	0	1	1
OTU_2699	1	1	0	3	0	3	1	2	1	1	0	1	1	1	3	0	0	0
OTU_111	38	54	36	17	37	28	56	40	41	65	51	59	37	84	74	71	63	79
OTU_1023	4	7	3	0	3	2	2	1	1	0	3	7	5	3	5	7	5	2
OTU_3169	18	7	4	8	6	14	14	13	7	10	14	10	9	2	10	4	12	4
OTU_112	28	16	14	18	10	12	74	43	107	103	62	33	69	101	76	88	43	37
OTU_921	4	4	3	2	5	2	7	4	5	4	5	7	2	2	6	3	1	7
OTU_535	16	14	7	4	5	22	15	16	13	9	12	12	5	7	8	8	4	7
OTU_609	12	8	7	12	8	7	17	14	3	8	11	4	7	9	13	5	6	12
OTU_336	13	20	45	18	32	23	11	20	11	6	11	10	8	9	11	10	11	12
OTU_642	3	5	2	10	0	9	11	4	13	11	6	3	4	7	12	8	5	10
OTU_719	9	9	2	5	4	4	13	6	4	2	8	3	8	2	7	6	2	12
OTU_698	13	12	24	1	2	5	3	1	0	2	2	4	3	2	1	14	3	4
OTU_685	3	5	3	4	9	7	7	2	5	8	10	10	5	12	13	3	11	1
OTU_640	7	5	18	1	24	2	5	5	2	11	3	0	16	6	8	6	2	11
OTU_310	8	12	9	12	8	8	24	26	11	33	13	49	2	5	3	6	67	15
OTU_1385	1	1	1	7	1	5	1	1	4	2	4	4	3	4	3	1	3	1
OTU_1975	1	3	9	6	2	2	0	3	2	0	4	1	4	2	5	0	4	4
OTU_714	5	10	2	1	1	0	5	12	9	5	5	5	10	2	6	7	7	8
OTU_838	6	8	1	6	2	7	4	4	7	4	6	12	4	2	3	6	9	4
OTU_514	5	10	5	13	11	3	4	17	8	10	7	8	12	2	8	7	1	11
OTU_2015	2	0	1	1	1	2	1	1	6	4	0	0	0	1	3	1	0	2
OTU_2151	6	7	1	2	0	1	15	4	16	3	1	13	2	2	2	2	3	34
OTU_395	13	21	9	13	5	15	6	17	14	22	15	9	18	14	7	8	5	18
OTU_1425	2	0	3	4	3	4	2	2	3	1	3	5	0	1	3	6	3	4
OTU_1275	19	9	10	8	15	22	4	8	8	8	7	9	3	4	8	15	6	7
OTU_1537	5	2	1	1	1	1	1	0	1	0	1	1	2	0	1	21	2	0
OTU_167	30	50	42	59	62	52	28	12	41	23	26	31	26	29	25	37	27	21
OTU_1135	2	0	0	0	1	1	5	5	2	4	5	2	2	1	3	2	12	8
OTU_666	8	4	2	0	0	0	7	7	13	10	6	9	8	9	10	22	4	7
OTU_1816	7	2	9	2	4	2	4	4	0	7	1	4	1	0	0	4	2	2
OTU_419	6	4	11	19	37	8	6	3	3	8	46	19	3	2	5	12	15	14
OTU_536	7	8	4	4	5	5	11	19	18	10	7	14	12	8	12	3	4	14
OTU_529	2	14	6	9	8	6	3	4	3	7	10	8	10	10	14	11	10	13
OTU_354	19	24	13	22	16	24	16	16	18	16	17	16	11	12	21	16	21	11
OTU_560	9	13	23	17	16	5	8	3	12	6	7	9	7	11	3	9	4	8
OTU_3009	1	3	1	2	0	3	3	0	0	2	3	1	1	2	1	0	2	3
OTU_1067	3	0	5	8	5	9	1	4	0	3	4	1	1	3	3	3	4	8
OTU_3186	2	3	0	2	0	3	1	1	0	3	0	0	2	0	1	0	1	1
OTU_313	9	9	9	16	16	9	4	23	18	21	13	14	31	10	20	15	19	19
OTU_254	85	26	2	1	38	8	41	12	22	29	9	31	14	3	42	6	8	15
OTU_1122	3	5	4	1	2	3	3	4	10	4	5	3	2	1	5	5	4	7
OTU_1076	5	4	0	1	1	6	6	7	3	3	4	10	5	2	6	1	1	3
OTU_1827	9	1	2	0	0	0	2	0	0	0	0	1	4	6	1	1	2	4
OTU_188	23	44	18	9	43	58	25	29	10	40	14	14	36	30	32	29	30	23
OTU_1817	15	10	2	2	17	12	10	2	14	4	7	3	1	0	4	23	6	4
OTU_2768	3	0	0	0	0	0	1	2	3	1	3	2	2	1	2	2	1	1
OTU_935	4	0	2	0	2	9	4	2	1	3	5	11	2	6	3	4	8	10
OTU_2948	5	1	0	3	0	0	0	0	1	0	1	0	0	0	6	0	0	0
OTU_565	5	5	3	2	1	1	20	12	13	8	18	8	6	8	6	6	5	8
OTU_364	8	8	7	2	11	6	3	4	2	12	98	26	6	29	20	13	3	4
OTU_740	9	0	0	0	0	0	65	0	2	18	0	8	0	0	1	0	0	1
OTU_693	15	2	2	1	8	12	19	9	7	8	11	3	0	0	6	5	8	10
OTU_430	3	9	7	13	9	9	10	11	6	14	6	17	7	7	12	29	8	10
OTU_540	1	12	4	2	2	6	4	76	6	4	29	13	0	3	0	11	4	39
OTU_2052	6	11	10	8	9	9	17	7	7	12	10	15	17	14	9	4	9	19
OTU_149	7	159	0	28	45	12	47	44	22	7	5	26	69	9	105	18	17	16
OTU_2621	4	3	1	1	1	4	6	1	5	7	4	5	1	4	6	5	2	4
OTU_291	18	13	18	15	32	24	15	10	38	18	8	15	35	18	16	14	22	17
OTU_1245	2	1	2	9	12	4	4	7	0	1	3	0	5	0	3	2	0	5
OTU_2923	7	6	0	1	1	1	12	6	6	7	0	0	2	2	1	2	0	5
OTU_1165	2	2	5	7	4	4	5	4	2	8	3	5	1	6	10	8	4	5
OTU_230	16	12	14	22	26	13	10	6	29	25	13	15	32	68	17	18	21	31
