Species	feces1	feces2	feces3	feces4	feces5	feces6	plaque1	plaque2	plaque3	plaque4	plaque5	plaque6	saliva1	saliva2	saliva3	saliva4	saliva5	saliva6
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas gingivalis	0	0	0	0	0	0	0.0345661942620118	2.85035629453682	14.6029609690444	4.93951612903226	14.0387637506548	6.54867256637168	8.85989010989011	0	0.347021399652979	0	0.0460193281178095	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas pasteri	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8957345971564	2.31347599768652	2.03403902034039	0.092038656235619	0.403429147755925
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Unassigned	0	0	0	0	0	0	1.34808157621846	0	0	0.100806451612903	0	0.884955752212389	0.137362637362637	0.526592943654555	0.520532099479468	0.16604400166044	0.460193281178095	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|uncultured Porphyromonas sp.	0	0	0	0	0	0	0	0	0.0672947510094213	0.100806451612903	0	0	0	0.157977883096367	0.520532099479468	0.08302200083022	0.0460193281178095	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|uncultured bacterium	0	0	0	0	0	0	0	0	0.0672947510094213	0.100806451612903	0.104766893661603	0.353982300884956	2.06043956043956	9.95260663507109	3.7593984962406	6.01909506019095	0.966405890473999	1.66414523449319
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|unidentified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173510699826489	0.37359900373599	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|unidentified eubacterium clone 3.23	0	0	0	0	0	0	0	0	0	0	0	0	0.412087912087912	0	0	0.04151100041511	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Alloprevotella|Alloprevotella rava	0	0	0	0	0	0	0	0	0	0	0.314300680984809	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Alloprevotella|Alloprevotella tannerae	0	0	0	0	0	0	0.311095748358106	0	0	0	0.261917234154007	0	0	0.315955766192733	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Alloprevotella|Alloprevotella tannerae ATCC 51259	0	0	0	0	0	0	0	0	0	0	0	0	0.412087912087912	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Alloprevotella|Unassigned	0	0	0	0	0	0	0	1.06888361045131	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Alloprevotella|uncultured bacterium	0	0	0	0	0	0	0.172830971310059	1.66270783847981	0.134589502018843	1.71370967741935	0.628601361969618	0.353982300884956	0.412087912087912	0	0.983227299016773	0.20755500207555	0	0.907715582450832
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Alloprevotella|uncultured organism	0	0	0	0	0	0	0.518492913930176	0.831353919239905	0.740242261103634	0.30241935483871	0.890518596123625	0.353982300884956	0	0	0.0578368999421631	0	0	0.252143217347453
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Hoylesella|Prevotella genomosp. P8 oral clone MB3_P13	0	0	0	0	0	0	0	0	0	0	0	0	0.480769230769231	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Hoylesella|Prevotella nanceiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315955766192733	0.983227299016773	0.8302200083022	0.368154624942476	0.403429147755925
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Hoylesella|Prevotella oralis	0	0	0	0	0	0	0	0	0	0	0.209533787323206	0	0	0	0	0	0	0.0504286434694907
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Hoylesella|Prevotella pleuritidis	0	0	0	0	0	0	3.07639128931905	0.475059382422803	0	0	0.261917234154007	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Hoylesella|Prevotella shahii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.231347599768652	0.70568700705687	0.0460193281178095	1.26071608673727
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Hoylesella|Prevotella sp. oral clone BS041	0	0	0	0	0	0	0	0	0	0	0.104766893661603	0	0.274725274725275	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Hoylesella|Prevotella sp. oral taxon 317 str. F0108	0	0	0	0	0	0	0.5876253024542	0.475059382422803	0.201884253028264	0.100806451612903	0.157150340492404	0.353982300884956	0.0686813186813187	0.157977883096367	0.0578368999421631	0.04151100041511	0	0.100857286938981
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Hoylesella|uncultured Prevotella sp.	0	0	0	0	0	0	0.0345661942620118	0	0	0.403225806451613	0.680984808800419	0.884955752212389	1.30494505494505	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Hoylesella|uncultured bacterium	0	0	0	0	0	0	0.656757690978223	0.237529691211401	0.471063257065949	0.403225806451613	0.785751702462022	0	0.0686813186813187	0	0.115673799884326	0.08302200083022	0.460193281178095	0.100857286938981
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Hoylesella|uncultured organism	0	0	0	0	0	0	0.864154856550294	0.237529691211401	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Incertae Sedis|Prevotellaceae bacterium Marseille-P2826	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157977883096367	0.347021399652979	0.29057700290577	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Incertae Sedis|Unassigned	0	0	1.36226034308779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Incertae Sedis|uncultured Alloprevotella sp.	0	0	2.82542885973764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Incertae Sedis|uncultured Bacteroidetes bacterium	0	0	0	0	0	0	0	0	0	0	0	0.530973451327434	0	0.4739336492891	0.867553499132447	0.66417600664176	0.0460193281178095	0.353000504286435
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Incertae Sedis|uncultured Prevotellaceae bacterium	0	0	0	0	0	0	0	0	0.269179004037685	0	0	0	0	0.0526592943654555	0.115673799884326	0.37359900373599	0.092038656235619	0.453857791225416
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Incertae Sedis|uncultured bacterium	1.39017608897127	0	4.43995963673057	0	0	0	0	0	0	0	0	0	0	0	0.173510699826489	0.20755500207555	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Incertae Sedis|uncultured organism	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315955766192733	0.231347599768652	0.37359900373599	0.138057984353428	0.151285930408472
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Leyella|human gut metagenome	0	0	1.61453077699294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Paraprevotella|Unassigned	2.87303058387396	0.119617224880383	0.0504540867810293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotellaceae NK3B31 group|Prevotella sp. 109	0	3.82775119617225	0	2.84974093264249	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella aurantiaca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.75187969924812	1.74346201743462	0	0.958144225920323
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella denticola	0	0	0	0	0	0	0.691323885240235	0.237529691211401	1.81695827725437	0	0.0523834468308015	0	0.274725274725275	0	0.0578368999421631	0.04151100041511	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella denticola F0289	0	0	0	0	0	0	0.345661942620118	0.237529691211401	0.740242261103634	0	0.261917234154007	0	0.274725274725275	0	0	0	0.0460193281178095	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella fusca	0	0	0	0	0	0	0	0	0	0	0	1.41592920353982	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella fusca JCM 17724	0	0	0	0	0	0	0	0.118764845605701	0.672947510094213	0	0.157150340492404	2.30088495575221	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella intermedia	0	0	0	0	0	0	0.829588662288282	0	2.2207267833109	6.75403225806452	0	1.76991150442478	0.412087912087912	0	0	0	0.138057984353428	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella intermedia 17	0	0	0	0	0	0	0	0	0	0.604838709677419	1.25720272393924	0	0	0	0.347021399652979	0	0	0.453857791225416
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella intermedia ATCC 25611 = DSM 20706	0	0	0	0	0	0	1.10611821638438	0	0	0	0	0	0.274725274725275	0	0.289184499710816	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella jejuni	0	0	0	0	0	0	0	0	0	0	0.0523834468308015	0	0	0.157977883096367	1.85078079814922	0	0.0460193281178095	0.151285930408472
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella melaninogenica	0	0	0	0	0	0	0	0.118764845605701	0.471063257065949	0.100806451612903	0	0.353982300884956	0	1.68509741969458	2.02429149797571	0.29057700290577	0.506212609295904	0.554715078164397
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella melaninogenica ATCC 25845	0	0	0	0	0	0	0	0.237529691211401	0	0	0	0.353982300884956	0.0686813186813187	1.10584518167457	2.02429149797571	0.99626400996264	1.19650253106305	7.51386787695411
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella multiformis	0	0	0	0	0	0	2.00483926719668	0	0.0672947510094213	0	1.78103719224725	0	0	0	0.0578368999421631	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella nigrescens	0	0	0	0	0	0	2.59246456965088	5.81947743467934	2.82637954239569	1.10887096774194	1.46673651126244	0.176991150442478	0.618131868131868	0	0	0.29057700290577	0.138057984353428	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella nigrescens ATCC 33563	0	0	0	0	0	0	0.207397165572071	0	0	0	0	0	0	0	0	0	0	0.0504286434694907
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella pallens	0	0	0	0	0	0	0	0	0	0	0	0.884955752212389	0	0.579252238020011	1.27241179872759	0	0.276115968706857	1.0590015128593
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella scopos JCM 17725	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105318588730911	0	0.20755500207555	0.138057984353428	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella sp. JCM 6330	0	0	0	0	0	0	0.0345661942620118	0	1.278600269179	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella sp. oral clone BR014	0	0	0	0	0	0	0.241963359834082	0	0	0	0.314300680984809	0	0.0686813186813187	0.0526592943654555	0	0	0.0460193281178095	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella veroralis	0	0	0	0	0	0	0.241963359834082	0	0	0	0.0523834468308015	0.884955752212389	0.0686813186813187	0	0.173510699826489	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Unassigned	0	0	0	0	0	0	0.241963359834082	0	0	0	0.419067574646412	1.76991150442478	0	1.21116377040548	0.115673799884326	0.4151100041511	0.092038656235619	0.252143217347453
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|uncultured Prevotella sp.	0	0	0	0	0	0	0	0	0.471063257065949	0	0	0.353982300884956	0	0	0.0578368999421631	0	0	0.453857791225416
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|uncultured bacterium	0	0	0	0	0	0	0.0345661942620118	0	0	0	0.523834468308015	0.707964601769911	0	1.31648235913639	3.00751879699248	2.40763802407638	0.414173953060285	1.56328794755421
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|uncultured organism	0	0	0	0	0	0	0.380228136882129	0	0.134589502018843	0	2.09533787323206	0	0	0	0	0	0.092038656235619	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|Prevotella buccae	0	0	0	0	0	0	0.0691323885240235	0.950118764845606	0	0	0.36668412781561	0	0.0686813186813187	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|Prevotella oris	0	0	0	0	0	0	0	2.01900237529691	0.134589502018843	0	0.157150340492404	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|Prevotellaceae bacterium DJF_LS10	0	0	0.504540867810293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|Unassigned	0	0	2.47225025227043	0	0	0	0.0345661942620118	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|gut metagenome	0	0	0.605449041372351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|uncultured Prevotella sp.	0	0	0	0	0	0	1.83200829588662	0	0.201884253028264	0	0.785751702462022	2.12389380530973	0.412087912087912	0	0.289184499710816	0.16604400166044	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|uncultured bacterium	0	9.92822966507177	18.5671039354188	0.518134715025907	0	0	0.967853439336329	0.831353919239905	0.672947510094213	9.17338709677419	1.04766893661603	0	0.412087912087912	0.157977883096367	0.694042799305957	0.16604400166044	0.184077312471238	0.554715078164397
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|uncultured organism	0	1.55502392344498	4.38950554994955	0	0	0	0.0691323885240235	0.593824228028504	1.14401076716016	2.21774193548387	0.523834468308015	0	0.480769230769231	0.0526592943654555	0	0.08302200083022	0.0460193281178095	0.0504286434694907
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes finegoldii	0	0	0	3.75647668393782	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes onderdonkii	0	0	0	0.77720207253886	0.104166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes putredinis	0	0	0	0	2.70833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|uncultured organism	0.092678405931418	1.55502392344498	0	10.7512953367876	1.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Rikenellaceae RC9 gut group|Bacteroidia bacterium canine oral taxon 041	0	0	0	0	0	0	0.241963359834082	0	0.134589502018843	0	0.314300680984809	0	0.206043956043956	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Rikenellaceae RC9 gut group|gut metagenome	0	0	0.504540867810293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Rikenellaceae RC9 gut group|metagenome	0	1.07655502392344	0.353178607467205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Rikenellaceae RC9 gut group|uncultured Bacteroidetes bacterium	0	0	0	0	0	0	0.380228136882129	0	0	0	0	0	1.0989010989011	0	0.0578368999421631	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Rikenellaceae RC9 gut group|uncultured bacterium	0	1.43540669856459	0.908173562058527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides johnsonii	0	0	0	0	1.04166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides merdae	1.94624652455978	0.239234449760766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Tannerella|Bacteroides sp. oral clone BU045	0	0	0	0	0	0	0.276529554096094	0	0.269179004037685	0	0.314300680984809	0	0.412087912087912	0	0	0.16604400166044	0	0.0504286434694907
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Tannerella|Tannerella forsythia 92A2	0	0	0	0	0	0	2.14310404424473	0.237529691211401	0.807537012113055	0.604838709677419	1.67627029858565	2.12389380530973	2.33516483516483	0	0.0578368999421631	0	0	0.201714573877963
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Tannerella|Tannerella sp. oral taxon BU063 isolate Cell 5	0	0	0	0	0	0	0	0	0	0	0	0	0.0686813186813187	0	0	0	0.138057984353428	0
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Tannerella|Tannerella sp. oral taxon HOT-286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12453300124533	0.0460193281178095	0.504286434694907
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Tannerella|uncultured bacterium	0	0	0	0	0	0	0.0345661942620118	0.356294536817102	0.201884253028264	0.100806451612903	0	0	0	0	0.347021399652979	0.12453300124533	0.0460193281178095	0.100857286938981
Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|p-2534-18B5 gut group|Incertae Sedis|Bacteroidales genomosp. P5 oral clone MB2_P04	0	0	0	0	0	0	0.0691323885240235	0	0.201884253028264	0	0	0	0.892857142857143	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|Capnocytophaga gingivalis	0	0	0	0	0	0	0.138264777048047	0.237529691211401	0	0	0	0	0.480769230769231	0.210637177461822	0.462695199537305	0.37359900373599	0.276115968706857	0.554715078164397
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|Capnocytophaga sp.	0	0	0	0	0	0	0.207397165572071	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|Capnocytophaga sp. ChDC OS43	0	0	0	0	0	0	0.483926719668165	0	0	0	0	0	0.206043956043956	0.105318588730911	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|uncultured Capnocytophaga sp.	0	0	0	0	0	0	0.414794331144141	0	0	0	0	0	0.618131868131868	0.105318588730911	0.809716599190283	0.49813200498132	0.368154624942476	0.907715582450832
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|uncultured bacterium	0	0	0	0	0	0	0.172830971310059	0	0.0672947510094213	0	0.523834468308015	0.176991150442478	0.137362637362637	0	0	0	0.092038656235619	0.353000504286435
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Flavobacteriaceae|Capnocytophaga|unidentified	0	0	0	0	0	0	0	0	0	0	0	0	0.274725274725275	0	0	0.37359900373599	0	0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Weeksellaceae|Bergeyella|uncultured Bergeyella sp.	0	0	0	0	0	0	0.172830971310059	0	0	0	0	0	0	0	0	0.04151100041511	0	0
Bacteria|Bacteroidota|Bacteroidia|Flavobacteriales|Weeksellaceae|Bergeyella|uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0.0686813186813187	0	0.173510699826489	0.04151100041511	0.092038656235619	0
Bacteria|Bacteroidota|Bacteroidia|Sphingobacteriales|Lentimicrobiaceae|Lentimicrobium|uncultured Bacteroidetes bacterium	0	0	0	0	0	0	0.898721050812306	0	0	0	0.0523834468308015	0	0.0686813186813187	0	0	0	0	0
Bacteria|Bacteroidota|Bacteroidia|Sphingobacteriales|Lentimicrobiaceae|Lentimicrobium|uncultured bacterium	0	0	0	0	0	0	0.933287245074317	0	0	0	0.104766893661603	0	1.0989010989011	0	0.115673799884326	0	0	0.0504286434694907
Bacteria|Campylobacterota|Campylobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter gracilis	0	0	0	0	0	0	0.760456273764259	0.118764845605701	0.336473755047106	0	0.785751702462022	0	0.343406593406593	0	0	0.04151100041511	0.184077312471238	0.100857286938981
Bacteria|Campylobacterota|Campylobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter rectus	0	0	0	0	0	0	0.483926719668165	0.118764845605701	1.21130551816958	0.30241935483871	0	0	2.1978021978022	0	0	0	0	0
Bacteria|Campylobacterota|Campylobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter showae	0	0	0	0	0	0	0.241963359834082	0	0	0	0	0	0.343406593406593	0	0.0578368999421631	0.58115400581154	0.092038656235619	0.252143217347453
Bacteria|Campylobacterota|Campylobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0.206043956043956	0.0526592943654555	0.231347599768652	0.04151100041511	0.0460193281178095	0.0504286434694907
Bacteria|Campylobacterota|Campylobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|uncultured bacterium	0	0	0	0	0	0	0	0	0.134589502018843	0	1.46673651126244	0.176991150442478	0	0	0.0578368999421631	0	0	0
Bacteria|Chloroflexota|Anaerolineae|Anaerolineales|Anaerolineaceae|Flexilinea|Anaerolineaceae bacterium oral taxon 439	0	0	0	0	0	0	0.553059108192188	0.118764845605701	0.336473755047106	0.100806451612903	0.785751702462022	1.06194690265487	0	0	0	0	0	0
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium canifelinum	0	0	0	0	0	0	0	0	4.23956931359354	0	0	0	0.618131868131868	0	0	0	0	0
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium nucleatum	0	0	0	0	0	0	1.03698582786035	0.237529691211401	0.403768506056528	2.11693548387097	0.314300680984809	0	0.0686813186813187	0	0.115673799884326	0.70568700705687	0.138057984353428	1.10943015632879
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium nucleatum subsp. animalis	0	0	0	0	0	0	1.00241963359834	0	1.34589502018843	0.100806451612903	0.733368255631221	0	0.480769230769231	0	0.0578368999421631	0	0	0.100857286938981
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium nucleatum subsp. vincentii	0	0	0	0	0	0	0.79502246802627	0.118764845605701	0.672947510094213	0.201612903225806	0.157150340492404	0	0	0	0	0	0.0460193281178095	0.151285930408472
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium nucleatum subsp. vincentii ATCC 49256	0	0	0	0	0	0	0.0345661942620118	0	0	0.604838709677419	0.0523834468308015	0	0.0686813186813187	0	0.0578368999421631	0	0.368154624942476	0.0504286434694907
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium periodonticum	0	0	0	0	0	0	0	0	0.269179004037685	0	0.0523834468308015	0.176991150442478	0	0.631911532385466	1.04106419895894	0.91324200913242	0.230096640589047	2.1684316691881
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Fusobacterium periodonticum ATCC 33693	0	0	0	0	0	0	0.0345661942620118	0	0	0	0	0.176991150442478	0.0686813186813187	0.0526592943654555	0.404858299595142	0.99626400996264	0.736309249884952	0.857286938981341
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|Unassigned	0	0	0	0	0	0	1.27894918769443	0.712589073634204	4.91251682368775	5.74596774193548	0.419067574646412	0.176991150442478	2.1978021978022	0.737230121116377	0.404858299595142	1.16230801162308	0.184077312471238	0.958144225920323
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|uncultured bacterium	0	0	0	0	0	0	1.55547874179053	1.42517814726841	2.28802153432032	0.604838709677419	1.30958617077004	0.176991150442478	1.8543956043956	0	0.0578368999421631	0.08302200083022	0.184077312471238	0.100857286938981
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Fusobacteriaceae|Fusobacterium|uncultured organism	0	0	0	0	0	0	1.41721396474248	0.475059382422803	1.95154777927322	0	1.72865374541645	0.530973451327434	1.37362637362637	0.210637177461822	0.462695199537305	1.12079701120797	0.87436723423838	1.26071608673727
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia buccalis	0	0	0	0	0	0	0	1.78147268408551	0.0672947510094213	0	0	0.530973451327434	0.137362637362637	0	0	0	0	0.0504286434694907
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia sp. Marseille-P3007	0	0	0	0	0	0	0	0	0.0672947510094213	0	0	0	0	0	0.115673799884326	0	0.460193281178095	0.0504286434694907
Bacteria|Fusobacteriota|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia sp. oral clone EX103	0	0	0	0	0	0	0.656757690978223	0	0.0672947510094213	0	2.51440544787847	3.1858407079646	0.137362637362637	0	0	0	0	0.0504286434694907
